CreatedOn	po_number	Status	SourcePrimaryKey	Created	CreatedBy	Source
2024-02-16 15:48:32	ZE152341	processed	N2000889623	Manual	NULL	Dentira
2024-02-16 15:08:39	ZE301109	processed	N2000889569	Automatic		Dentira
2024-02-16 14:57:32	ZE152161	processed	N2000889560	Manual	NULL	Dentira
2024-02-16 14:51:51	ZE301101	processed	N2000889551	Automatic		Dentira
2024-02-16 14:48:32	ZE152277	processed	N2000889545	Manual	NULL	Dentira
2024-02-16 14:44:04	ZE301097	processed	N2000889539	Automatic		Dentira
2024-02-16 14:15:13	ZE301081	processed	N2000889500	Automatic		Dentira
2024-02-16 13:36:32	ZE300810	processed	N2000889467	Automatic		Dentira
2024-02-16 12:36:28	ZE301031	processed	N2000889452	Automatic		Dentira
2024-02-16 04:35:47	ZE301027	processed	N2000889446	Automatic		Dentira
2024-02-15 23:36:43	ZE193311	processed	N2000889404	Manual	NULL	Dentira
2024-02-15 23:31:17	ZE300993	processed	N2000889392	Manual	NULL	Dentira
2024-02-15 23:19:48	ZE301011	processed	N2000889365	Automatic		Dentira
2024-02-15 22:57:52	ZE151775	processed	N2000889344	Manual	NULL	Dentira
2024-02-15 22:54:31	ZE192873	processed	N2000889332	Manual	NULL	Dentira
2024-02-15 22:46:57	ZE107584	processed	N2000889311	Manual	NULL	Dentira
2024-02-15 22:44:10	ZE107589	processed	N2000889308	Manual	NULL	Dentira
2024-02-15 22:41:00	ZE300985	processed	N2000889302	Automatic		Dentira
2024-02-15 22:20:28	ZE129953	processed	N2000889275	Manual	NULL	Dentira
2024-02-15 22:16:36	ZE130245	processed	N2000889260	Manual	NULL	Dentira
2024-02-15 22:02:53	ZE130113	processed	N2000889242	Manual	NULL	Dentira
2024-02-15 22:02:07	ZE300950	processed	N2000889248	Automatic		Dentira
2024-02-15 21:05:51	ZE300888	processed	N2000889122	Automatic		Dentira
2024-02-15 20:25:57	ZE193014	processed	N2000889035	Manual	NULL	Dentira
2024-02-15 20:22:59	ZE151890	processed	N2000889029	Manual	NULL	Dentira
2024-02-15 20:07:29	ZE300857	processed	N2000888999	Automatic		Dentira
2024-02-15 17:34:07	ZE300746	processed	N2000888705	Automatic		Dentira
2024-02-15 17:01:28	ZE300731	processed	N2000888609	Automatic		Dentira
2024-02-15 16:47:00	ZE300724	processed	N2000888585	Automatic		Dentira
2024-02-15 16:36:16	ZE300718	processed	N2000888567	Automatic		Dentira
2024-02-15 16:30:27	ZE300715	processed	N2000888540	Automatic		Dentira
2024-02-15 16:14:07	ZE300691	processed	N2000888513	Automatic		Dentira
2024-02-15 16:11:48	ZE300706	processed	N2000888504	Automatic		Dentira
2024-02-15 15:59:07	ZE300616	processed	N2000888486	Automatic		Dentira
2024-02-15 15:25:53	ZE107839	processed	N2000888096	Manual	Sonja Knight	Dentira
2024-02-15 14:25:05	ZE300622	processed	N2000888309	Automatic		Dentira
2024-02-15 14:23:55	ZE300571	processed	N2000888306	Automatic		Dentira
2024-02-15 14:11:58	ZE300555	processed	N2000888288	Automatic		Dentira
2024-02-15 12:53:37	ZE300583	processed	N2000888228	Automatic		Dentira
2024-02-14 22:45:01	ZE127821	processed	N2000888072	Manual	NULL	Dentira
2024-02-14 22:42:51	ZE300533	processed	N2000888063	Manual	NULL	Dentira
2024-02-14 22:35:42	ZE300548	processed	N2000888042	Automatic		Dentira
2024-02-14 22:28:27	ZE300453	processed	N2000888030	Automatic		Dentira
2024-02-14 22:28:19	ZE300403	processed	N2000888027	Automatic		Dentira
2024-02-14 22:28:15	ZE300508	processed	N2000888024	Automatic		Dentira
2024-02-14 21:59:03	ZE300425	processed	N2000887979	Manual	NULL	Dentira
2024-02-14 21:58:36	ZE300518	processed	N2000887976	Automatic		Dentira
2024-02-14 21:35:55	ZE300490	processed	N2000887910	Automatic		Dentira
2024-02-14 21:29:37	ZE300484	processed	N2000887880	Automatic		Dentira
2024-02-14 21:28:04	ZE300481	processed	N2000887871	Automatic		Dentira
2024-02-14 21:20:13	ZE151692	processed	N2000887838	Manual	NULL	Dentira
2024-02-14 20:55:28	ZE300437	processed	N2000887784	Automatic		Dentira
2024-02-14 20:51:46	ZE300430	processed	N2000887772	Automatic		Dentira
2024-02-14 20:44:36	ZE300424	processed	N2000887742	Automatic		Dentira
2024-02-14 20:01:07	ZE300377	processed	N2000887661	Automatic		Dentira
2024-02-14 19:52:58	ZE150197	processed	N2000887637	Manual	NULL	Dentira
2024-02-14 19:35:55	ZE300136	processed	N2000887598	Automatic		Dentira
2024-02-14 19:24:07	ZE300339	processed	N2000887568	Automatic		Dentira
2024-02-14 18:41:24	ZE300304	processed	N2000887496	Automatic		Dentira
2024-02-14 18:38:42	ZE300300	processed	N2000887487	Automatic		Dentira
2024-02-14 18:19:45	ZE300287	processed	N2000887442	Automatic		Dentira
2024-02-14 17:48:02	ZE127805	processed	N2000887379	Manual	NULL	Dentira
2024-02-14 17:47:25	ZE300273	processed	N2000887376	Automatic		Dentira
2024-02-14 17:44:22	ZE151483	processed	N2000887364	Manual	NULL	Dentira
2024-02-14 17:44:04	ZE300271	processed	N2000887367	Automatic		Dentira
2024-02-14 17:40:14	ZE191903	processed	N2000887346	Manual	NULL	Dentira
2024-02-14 17:38:17	ZE300268	processed	N2000887340	Automatic		Dentira
2024-02-14 17:29:53	ZE107827	processed	N2000887319	Manual	NULL	Dentira
2024-02-14 16:34:54	ZE300217	processed	N2000887199	Automatic		Dentira
2024-02-14 16:01:53	ZE300190	processed	N2000887124	Automatic		Dentira
2024-02-14 15:39:33	ZE300167	processed	N2000887076	Automatic		Dentira
2024-02-14 15:30:31	ZE300114	processed	N2000887037	Manual	NULL	Dentira
2024-02-14 15:04:19	ZE151486	processed	N2000886968	Manual	NULL	Dentira
2024-02-14 14:34:38	ZE300129	processed	N2000886935	Automatic		Dentira
2024-02-14 14:21:53	ZE300009	processed	N2000886908	Automatic		Dentira
2024-02-14 14:05:26	ZE300120	processed	N2000886887	Automatic		Dentira
2024-02-14 14:02:42	ZE300117	processed	N2000886884	Automatic		Dentira
2024-02-13 23:13:11	ZE300029	processed	N2000886758	Automatic		Dentira
2024-02-13 22:38:58	ZE151284	processed	N2000886719	Manual	NULL	Dentira
2024-02-13 22:34:36	ZE105284	processed	N2000886704	Manual	NULL	Dentira
2024-02-13 22:21:11	ZE151250	processed	N2000886686	Manual	NULL	Dentira
2024-02-13 22:05:04	ZE151395	processed	N2000886656	Manual	NULL	Dentira
2024-02-13 22:02:25	ZE107483	processed	N2000886644	Manual	NULL	Dentira
2024-02-13 21:32:15	ZE299974	processed	N2000886572	Automatic		Dentira
2024-02-13 21:20:58	ZE299970	processed	N2000886542	Automatic		Dentira
2024-02-13 21:00:15	ZE100620	processed	N2000886455	Manual	Ana Munguia	Dentira
2024-02-13 21:00:14	ZE299945	processed	N2000886458	Automatic		Dentira
2024-02-13 20:37:31	ZE151224	processed	N2000886422	Manual	NULL	Dentira
2024-02-13 20:19:59	ZE299912	processed	N2000886386	Automatic		Dentira
2024-02-13 20:05:57	ZE299861	processed	N2000886347	Automatic		Dentira
2024-02-13 20:03:25	ZE299906	processed	N2000886344	Automatic		Dentira
2024-02-13 19:42:33	ZE299892	processed	N2000886299	Automatic		Dentira
2024-02-13 19:27:48	ZE299556	processed	N2000886263	Manual	NULL	Dentira
2024-02-13 19:22:41	ZE299875	processed	N2000886248	Automatic		Dentira
2024-02-13 19:06:51	ZE118500	processed	N2000886227	Manual	NULL	Dentira
2024-02-13 19:04:51	ZE105784	processed	N2000886221	Manual	NULL	Dentira
2024-02-13 19:00:17	ZE127476	processed	N2000886206	Manual	NULL	Dentira
2024-02-13 18:32:29	ZE299629	processed	N2000886167	Automatic		Dentira
2024-02-13 18:31:32	ZE299842	processed	N2000886161	Automatic		Dentira
2024-02-13 17:59:04	ZE299826	processed	N2000886095	Automatic		Dentira
2024-02-13 17:51:46	ZE299820	processed	N2000886077	Automatic		Dentira
2024-02-13 17:48:57	ZE299813	processed	N2000886071	Automatic		Dentira
2024-02-13 17:43:33	ZE299291	processed	N2000886056	Automatic		Dentira
2024-02-13 17:33:27	ZE299808	processed	N2000886020	Automatic		Dentira
2024-02-13 16:58:50	ZE299789	processed	N2000885939	Automatic		Dentira
2024-02-13 16:50:37	ZE107566	processed	N2000885927	Manual	Sonja Knight	Dentira
2024-02-13 16:44:18	ZE299768	processed	N2000885903	Automatic		Dentira
2024-02-13 16:24:05	ZE299747	processed	N2000885846	Automatic		Dentira
2024-02-13 16:23:54	ZE299744	processed	N2000885843	Automatic		Dentira
2024-02-13 16:23:43	ZE299686	processed	N2000885840	Automatic		Dentira
2024-02-13 16:00:35	ZE299735	processed	N2000885783	Automatic		Dentira
2024-02-13 15:55:55	ZE299727	processed	N2000885771	Automatic		Dentira
2024-02-13 15:47:46	ZE299709	processed	N2000885753	Automatic		Dentira
2024-02-13 15:33:01	ZE127267	processed	N2000885717	Manual	NULL	Dentira
2024-02-13 14:29:01	ZE299659	processed	N2000885618	Automatic		Dentira
2024-02-13 13:46:58	ZE299572	processed	N2000885567	Automatic		Dentira
2024-02-13 13:21:21	ZE299526	processed	N2000885528	Automatic		Dentira
2024-02-13 12:46:07	ZE299594	processed	N2000885516	Automatic		Dentira
2024-02-13 00:54:25	ZE299581	processed	N2000885483	Automatic		Dentira
2024-02-12 23:49:52	ZE150815	processed	N2000885459	Manual	NULL	Dentira
2024-02-12 23:45:42	ZE150847	processed	N2000885453	Manual	NULL	Dentira
2024-02-12 23:35:52	ZE299566	processed	N2000885429	Automatic		Dentira
2024-02-12 22:48:32	ZE299550	processed	N2000885342	Automatic		Dentira
2024-02-12 22:18:05	ZE127365	processed	N2000885294	Manual	NULL	Dentira
2024-02-12 22:13:39	ZE190860	processed	N2000885285	Manual	NULL	Dentira
2024-02-12 22:10:39	ZE299509	processed	N2000885282	Automatic		Dentira
2024-02-12 22:10:07	ZE150921	processed	N2000885276	Manual	NULL	Dentira
2024-02-12 22:09:20	ZE299505	processed	N2000885273	Automatic		Dentira
2024-02-12 22:06:55	ZE150915	processed	N2000885261	Manual	NULL	Dentira
2024-02-12 22:00:36	ZE299488	processed	N2000885252	Automatic		Dentira
2024-02-12 21:43:15	ZE299233	processed	N2000885204	Automatic		Dentira
2024-02-12 21:27:27	ZE299458	processed	N2000885153	Automatic		Dentira
2024-02-12 21:19:37	ZE299445	processed	N2000885123	Automatic		Dentira
2024-02-12 21:06:46	ZE299286	processed	N2000885081	Automatic		Dentira
2024-02-12 20:40:12	ZE299386	processed	N2000885024	Automatic		Dentira
2024-02-12 20:17:43	NULL	rejected	NULL		Sonja Knight	Method
2024-02-12 19:57:52	ZE299338	processed	N2000884973	Automatic		Dentira
2024-02-12 19:43:56	ZE299329	processed	N2000884937	Automatic		Dentira
2024-02-12 19:39:08	ZE299326	processed	N2000884931	Automatic		Dentira
2024-02-12 19:37:05	ZE299323	processed	N2000884925	Automatic		Dentira
2024-02-12 19:14:15	ZE299302	processed	N2000884847	Automatic		Dentira
2024-02-12 19:06:50	ZE150465	processed	N2000884832	Manual	NULL	Dentira
2024-02-12 18:59:35	ZE150427	processed	N2000884808	Manual	NULL	Dentira
2024-02-12 18:52:28	ZE144127	processed	N2000884796	Manual	NULL	Dentira
2024-02-12 18:52:01	ZE299283	processed	N2000884793	Automatic		Dentira
2024-02-12 18:36:26	ZE149781	processed	N2000884772	Manual	NULL	Dentira
2024-02-12 18:30:28	ZE299269	processed	N2000884757	Automatic		Dentira
2024-02-12 18:17:33	ZE191342	processed	N2000884730	Manual	NULL	Dentira
2024-02-12 18:15:04	ZE142150	processed	N2000884697	Manual	NULL	Dentira
2024-02-12 18:11:37	ZE299091	processed	N2000884724	Automatic		Dentira
2024-02-12 17:58:37	ZE299251	processed	N2000884700	Automatic		Dentira
2024-02-12 17:52:57	ZE144354	processed	N2000884682	Manual	NULL	Dentira
2024-02-12 17:49:37	ZE147418	processed	N2000884661	Manual	NULL	Dentira
2024-02-12 17:37:53	ZE299241	processed	N2000884631	Automatic		Dentira
2024-02-12 17:31:31	ZE149277	processed	N2000884619	Manual	NULL	Dentira
2024-02-12 17:25:19	ZE299235	processed	N2000884601	Automatic		Dentira
2024-02-12 17:22:06	ZE299059	processed	N2000884592	Manual	NULL	Dentira
2024-02-12 17:17:57	ZE299145	processed	N2000884580	Manual	NULL	Dentira
2024-02-12 16:51:15	ZE299037	processed	N2000884529	Automatic		Dentira
2024-02-12 16:13:28	ZE299201	processed	N2000884466	Automatic		Dentira
2024-02-12 15:51:50	ZE299179	processed	N2000884442	Automatic		Dentira
2024-02-12 15:32:16	ZE127454	processed	N2000884412	Manual	NULL	Dentira
2024-02-12 15:08:56	ZE299143	processed	N2000884379	Automatic		Dentira
2024-02-12 15:01:59	ZE299139	processed	N2000884373	Automatic		Dentira
2024-02-12 14:28:04	ZE298989	processed	N2000884310	Automatic		Dentira
2024-02-12 14:27:12	ZE298820	processed	N2000884307	Automatic		Dentira
2024-02-12 14:07:41	ZE298784	processed	N2000884289	Automatic		Dentira
2024-02-12 14:07:33	ZE298701	processed	N2000884286	Automatic		Dentira
2024-02-12 14:07:13	ZE298914	processed	N2000884283	Automatic		Dentira
2024-02-12 13:58:01	ZE299114	processed	N2000884271	Automatic		Dentira
2024-02-12 13:21:07	ZE299072	processed	N2000884220	Automatic		Dentira
2024-02-12 13:11:15	ZE299086	processed	N2000884208	Automatic		Dentira
2024-02-11 23:36:12	ZE299078	processed	N2000884184	Automatic		Dentira
2024-02-11 23:28:15	ZE299077	processed	N2000884181	Automatic		Dentira
2024-02-10 04:12:23	ZE299051	processed	N2000884127	Automatic		Dentira
2024-02-10 00:04:18	ZE299045	processed	N2000884103	Automatic		Dentira
2024-02-09 23:34:28	ZE299035	processed	N2000884097	Automatic		Dentira
2024-02-09 23:31:47	ZE299027	processed	N2000884094	Automatic		Dentira
2024-02-09 23:28:54	ZE150391	processed	N2000884091	Manual	NULL	Dentira
2024-02-09 22:38:07	ZE299004	processed	N2000884073	Automatic		Dentira
2024-02-09 22:37:36	ZE298998	processed	N2000884070	Automatic		Dentira
2024-02-09 21:44:47	ZE298944	processed	N2000884040	Automatic		Dentira
2024-02-09 21:38:37	ZE298932	processed	N2000884031	Automatic		Dentira
2024-02-09 21:33:57	ZE298906	processed	N2000884022	Manual	NULL	Dentira
2024-02-09 21:17:18	ZE298895	processed	N2000883992	Automatic		Dentira
2024-02-09 20:46:26	ZE298882	processed	N2000883950	Automatic		Dentira
2024-02-09 20:32:52	ZE298873	processed	N2000883932	Automatic		Dentira
2024-02-09 19:27:12	ZE298829	processed	N2000883872	Automatic		Dentira
2024-02-09 18:29:04	ZE150254	processed	N2000883776	Manual	NULL	Dentira
2024-02-09 18:19:49	ZE298755	processed	N2000883764	Automatic		Dentira
2024-02-09 18:17:56	ZE298773	processed	N2000883761	Automatic		Dentira
2024-02-09 17:55:32	ZE298747	processed	N2000883731	Automatic		Dentira
2024-02-09 17:36:53	ZE298736	processed	N2000883671	Automatic		Dentira
2024-02-09 17:35:21	ZE298729	processed	N2000883668	Automatic		Dentira
2024-02-09 16:55:38	ZE298693	processed	N2000883563	Automatic		Dentira
2024-02-09 16:53:42	ZE298660	processed	N2000883554	Automatic		Dentira
2024-02-09 16:46:56	ZE298683	processed	N2000883542	Automatic		Dentira
2024-02-09 16:27:27	ZE298675	processed	N2000883491	Automatic		Dentira
2024-02-09 16:27:12	ZE298674	processed	N2000883488	Automatic		Dentira
2024-02-09 16:15:40	ZE298554	processed	N2000883464	Automatic		Dentira
2024-02-09 16:00:51	ZE298656	processed	N2000883422	Automatic		Dentira
2024-02-09 15:42:44	ZE298644	processed	N2000883392	Automatic		Dentira
2024-02-09 15:26:37	ZE298633	processed	N2000883368	Automatic		Dentira
2024-02-09 15:24:23	ZE298628	processed	N2000883359	Automatic		Dentira
2024-02-09 15:05:33	ZE298611	processed	N2000883338	Automatic		Dentira
2024-02-09 15:03:04	ZE298607	processed	N2000883329	Automatic		Dentira
2024-02-09 14:52:53	ZE150148	processed	N2000883311	Manual	NULL	Dentira
2024-02-09 14:13:01	ZE298483	processed	N2000883290	Automatic		Dentira
2024-02-09 13:07:53	ZE298518	processed	N2000883266	Automatic		Dentira
2024-02-09 00:11:38	ZE298489	processed	N2000883236	Automatic		Dentira
2024-02-08 23:21:47	ZE298466	processed	N2000883203	Automatic		Dentira
2024-02-08 23:14:40	ZE298456	processed	N2000883185	Automatic		Dentira
2024-02-08 23:12:45	ZE298453	processed	N2000883179	Automatic		Dentira
2024-02-08 23:04:35	ZE150082	processed	N2000883161	Manual	NULL	Dentira
2024-02-08 23:04:24	ZE298446	processed	N2000883164	Automatic		Dentira
2024-02-08 22:38:37	ZE298380	processed	N2000883121	Manual	NULL	Dentira
2024-02-08 22:33:31	ZE107577	processed	N2000883109	Manual	NULL	Dentira
2024-02-08 22:31:24	ZE298409	processed	N2000883106	Automatic		Dentira
2024-02-08 22:01:51	ZE129499	processed	N2000883049	Manual	NULL	Dentira
2024-02-08 21:54:09	ZE129606	processed	N2000883025	Manual	NULL	Dentira
2024-02-08 21:36:23	ZE118450	processed	N2000882992	Manual	NULL	Dentira
2024-02-08 21:23:06	ZE150027	processed	N2000882962	Manual	NULL	Dentira
2024-02-08 21:18:57	ZE298344	processed	N2000882953	Automatic		Dentira
2024-02-08 21:17:00	ZE105735	processed	N2000882944	Manual	NULL	Dentira
2024-02-08 21:10:36	ZE298342	processed	N2000882917	Automatic		Dentira
2024-02-08 21:08:19	ZE129491	processed	N2000882911	Manual	NULL	Dentira
2024-02-08 20:59:57	ZE298340	processed	N2000882896	Automatic		Dentira
2024-02-08 20:40:14	ZE298319	processed	N2000882845	Automatic		Dentira
2024-02-08 20:25:48	ZE190647	processed	N2000882812	Manual	NULL	Dentira
2024-02-08 20:22:50	ZE143435	processed	N2000882806	Manual	NULL	Dentira
2024-02-08 20:16:03	ZE298304	processed	N2000882797	Automatic		Dentira
2024-02-08 20:09:21	ZE298185	processed	N2000882776	Automatic		Dentira
2024-02-08 20:04:08	ZE298284	processed	N2000882758	Automatic		Dentira
2024-02-08 19:28:42	ZE298270	processed	N2000882668	Automatic		Dentira
2024-02-08 19:20:18	ZE149936	processed	N2000882656	Manual	NULL	Dentira
2024-02-08 19:13:54	ZE129152	processed	N2000882644	Manual	NULL	Dentira
2024-02-08 19:09:30	ZE297892	processed	N2000882638	Automatic		Dentira
2024-02-08 19:09:16	ZE297865	processed	N2000882632	Automatic		Dentira
2024-02-08 18:56:49	ZE298245	processed	N2000882614	Automatic		Dentira
2024-02-08 18:53:49	ZE298240	processed	N2000882605	Automatic		Dentira
2024-02-08 18:51:05	ZE298234	processed	N2000882596	Automatic		Dentira
2024-02-08 18:50:56	ZE113828	processed	N2000882593	Manual	NULL	Dentira
2024-02-08 18:03:41	ZE143795	processed	N2000882497	Manual	NULL	Dentira
2024-02-08 18:02:23	ZE298211	processed	N2000882512	Automatic		Dentira
2024-02-08 17:47:20	ZE107565	processed	N2000882482	Manual	NULL	Dentira
2024-02-08 17:44:27	ZE148765	processed	N2000882473	Manual	NULL	Dentira
2024-02-08 17:37:27	ZE298203	processed	N2000882455	Automatic		Dentira
2024-02-08 17:37:11	ZE147926	processed	N2000882452	Manual	NULL	Dentira
2024-02-08 17:26:35	ZE107516	processed	N2000882434	Manual	NULL	Dentira
2024-02-08 16:59:58	ZE298179	processed	N2000882338	Automatic		Dentira
2024-02-08 16:57:13	ZE149734	processed	N2000882320	Manual	NULL	Dentira
2024-02-08 16:48:01	ZE190693	processed	N2000882305	Manual	NULL	Dentira
2024-02-08 16:44:23	ZE298167	processed	N2000882299	Automatic		Dentira
2024-02-08 16:15:16	ZE298145	processed	N2000882215	Automatic		Dentira
2024-02-08 15:26:43	ZE298116	processed	N2000882119	Automatic		Dentira
2024-02-08 15:13:03	ZE100847	processed	N2000882083	Manual	NULL	Dentira
2024-02-08 15:05:23	ZE149639	processed	N2000882071	Manual	NULL	Dentira
2024-02-08 13:48:27	ZE298049	processed	N2000881975	Automatic		Dentira
2024-02-08 13:47:36	ZE298043	processed	N2000881972	Automatic		Dentira
2024-02-08 13:39:00	ZE298038	processed	N2000881960	Automatic		Dentira
2024-02-08 13:37:55	ZE298032	processed	N2000881957	Automatic		Dentira
2024-02-08 02:37:08	ZE297905	processed	N2000881912	Automatic		Dentira
2024-02-08 02:36:22	ZE297931	processed	N2000881909	Automatic		Dentira
2024-02-08 02:35:59	ZE297935	processed	N2000881906	Automatic		Dentira
2024-02-07 23:57:17	ZE297985	processed	N2000881867	Automatic		Dentira
2024-02-07 22:16:55	ZE297958	processed	N2000881717	Automatic		Dentira
2024-02-07 21:49:08	ZE149608	processed	N2000881657	Manual	NULL	Dentira
2024-02-07 21:46:31	ZE149600	processed	N2000881651	Manual	NULL	Dentira
2024-02-07 21:44:15	ZE129299	processed	N2000881633	Manual	NULL	Dentira
2024-02-07 21:43:21	ZE297927	processed	N2000881627	Automatic		Dentira
2024-02-07 21:42:05	ZE129303	processed	N2000881621	Manual	NULL	Dentira
2024-02-07 21:36:02	ZE107268	processed	N2000881612	Manual	NULL	Dentira
2024-02-07 21:31:31	ZE107250	processed	N2000881600	Manual	NULL	Dentira
2024-02-07 21:25:51	ZE190516	processed	N2000881567	Manual	NULL	Dentira
2024-02-07 21:23:15	ZE297898	processed	N2000881555	Automatic		Dentira
2024-02-07 21:11:15	ZE190461	processed	N2000881516	Manual	NULL	Dentira
2024-02-07 21:09:28	ZE149575	processed	N2000881507	Manual	NULL	Dentira
2024-02-07 20:40:34	ZE297781	processed	N2000881462	Automatic		Dentira
2024-02-07 20:31:17	ZE297459	processed	N2000881450	Automatic		Dentira
2024-02-07 20:30:52	ZE297762	processed	N2000881447	Automatic		Dentira
2024-02-07 19:54:46	ZE297800	processed	N2000881390	Automatic		Dentira
2024-02-07 19:15:00	ZE297186	processed	N2000881276	Automatic		Dentira
2024-02-07 19:05:11	ZE297756	processed	N2000881252	Automatic		Dentira
